a : -431.0000, 0 -> 5
b : 49.0000, 0 -> 0
c : -306.0000, 0 -> 6
a : -701.0000, 1 -> 2
b : 924.0000, 1 -> 4
c : -282.0000, 1 -> 7
a : 779.0000, 2 -> 2
b : -555.0000, 2 -> 4
c : -390.0000, 2 -> 0
a : 154.0000, 3 -> 4
b : -132.0000, 3 -> 1
c : -240.0000, 3 -> 6
a : -69.0000, 4 -> 7
b : -876.0000, 4 -> 5
c : -877.0000, 4 -> 2
a : 484.0000, 5 -> 4
b : -176.0000, 5 -> 2
c : -808.0000, 5 -> 1
a : -35.0000, 6 -> 6
b : -651.0000, 6 -> 3
c : 479.0000, 6 -> 0
a : 322.0000, 7 -> 1
b : 865.0000, 7 -> 4
c : 645.0000, 7 -> 3
b : -936.0000, 0 -> 3
a : 431.0000, 1 -> 0
c : 157.0000, 2 -> 4
b : 125.0000, 3 -> 4
b : 389.0000, 4 -> 6
b : 754.0000, 5 -> 3
a : 248.0000, 6 -> 1
b : 918.0000, 7 -> 6
