a : 186.0000, 0 -> 4
b : 650.0000, 0 -> 1
c : 521.0000, 0 -> 0
d : 62.0000, 0 -> 1
a : 839.0000, 1 -> 0
b : 228.0000, 1 -> 3
c : 687.0000, 1 -> 3
d : -944.0000, 1 -> 1
a : 339.0000, 2 -> 0
b : 474.0000, 2 -> 1
c : -431.0000, 2 -> 0
d : -833.0000, 2 -> 0
a : -83.0000, 3 -> 0
b : 164.0000, 3 -> 4
c : 834.0000, 3 -> 2
d : -83.0000, 3 -> 4
a : 274.0000, 4 -> 3
b : -144.0000, 4 -> 3
c : -428.0000, 4 -> 2
d : -292.0000, 4 -> 0
a : -453.0000, 0 -> 0
c : -363.0000, 0 -> 1
b : -11.0000, 1 -> 4
c : 603.0000, 1 -> 2
c : 651.0000, 2 -> 2
a : 379.0000, 2 -> 3
b : 71.0000, 3 -> 3
a : 1000.0000, 3 -> 1
a : -873.0000, 4 -> 4
c : -476.0000, 4 -> 0
