a : 475.0000, 0 -> 6
b : -575.0000, 0 -> 6
c : -158.0000, 0 -> 0
d : -274.0000, 0 -> 5
a : -406.0000, 1 -> 3
b : 341.0000, 1 -> 0
c : 994.0000, 1 -> 5
d : 443.0000, 1 -> 2
a : -933.0000, 2 -> 1
b : 888.0000, 2 -> 6
c : 393.0000, 2 -> 0
d : -823.0000, 2 -> 2
a : 180.0000, 3 -> 6
b : -2.0000, 3 -> 6
c : -20.0000, 3 -> 0
d : 195.0000, 3 -> 3
a : -272.0000, 4 -> 1
b : -897.0000, 4 -> 4
c : -977.0000, 4 -> 6
d : 768.0000, 4 -> 5
a : -276.0000, 5 -> 2
b : -970.0000, 5 -> 6
c : 828.0000, 5 -> 6
d : -379.0000, 5 -> 3
a : -167.0000, 6 -> 1
b : 451.0000, 6 -> 5
c : -747.0000, 6 -> 0
d : 631.0000, 6 -> 6
c : -751.0000, 0 -> 2
c : -347.0000, 0 -> 5
a : 256.0000, 1 -> 1
b : 958.0000, 1 -> 2
b : 960.0000, 2 -> 4
d : -65.0000, 2 -> 1
b : 189.0000, 3 -> 1
c : -976.0000, 3 -> 3
b : -984.0000, 4 -> 2
d : 73.0000, 4 -> 1
a : -920.0000, 5 -> 5
b : 210.0000, 5 -> 1
c : -124.0000, 6 -> 2
b : 737.0000, 6 -> 3
