a : 998.0000, 0 -> 3
b : -35.0000, 0 -> 5
c : 129.0000, 0 -> 2
d : 320.0000, 0 -> 0
a : -889.0000, 1 -> 5
b : -700.0000, 1 -> 1
c : 626.0000, 1 -> 4
d : -544.0000, 1 -> 4
a : -941.0000, 2 -> 4
b : -956.0000, 2 -> 2
c : -832.0000, 2 -> 1
d : -222.0000, 2 -> 5
a : 225.0000, 3 -> 4
b : 171.0000, 3 -> 4
c : -233.0000, 3 -> 4
d : -98.0000, 3 -> 2
a : -318.0000, 4 -> 2
b : -688.0000, 4 -> 3
c : -547.0000, 4 -> 4
d : -257.0000, 4 -> 1
a : -750.0000, 5 -> 4
b : -290.0000, 5 -> 5
c : 354.0000, 5 -> 2
d : -702.0000, 5 -> 2
c : 369.0000, 0 -> 5
b : 407.0000, 0 -> 0
a : 888.0000, 1 -> 3
c : -740.0000, 1 -> 2
d : -129.0000, 2 -> 1
c : -421.0000, 2 -> 3
d : -380.0000, 3 -> 4
b : -231.0000, 3 -> 1
a : -855.0000, 4 -> 5
c : 901.0000, 4 -> 0
a : -702.0000, 5 -> 0
d : 607.0000, 5 -> 4
