a : -846.0000, 0 -> 7
b : 679.0000, 0 -> 6
a : 60.0000, 1 -> 0
b : -346.0000, 1 -> 4
a : 866.0000, 2 -> 3
b : -641.0000, 2 -> 6
a : -853.0000, 3 -> 5
b : 299.0000, 3 -> 5
a : 689.0000, 4 -> 4
b : -85.0000, 4 -> 6
a : 348.0000, 5 -> 2
b : 925.0000, 5 -> 6
a : -785.0000, 6 -> 0
b : 738.0000, 6 -> 0
a : 506.0000, 7 -> 7
b : 482.0000, 7 -> 1
a : 366.0000, 0 -> 4
b : 986.0000, 1 -> 3
a : -9.0000, 2 -> 0
a : -40.0000, 3 -> 7
a : 232.0000, 4 -> 7
b : -943.0000, 5 -> 3
a : 367.0000, 6 -> 7
a : -456.0000, 7 -> 1
