a : 948.0000, 0 -> 3
b : -293.0000, 0 -> 1
c : -367.0000, 0 -> 4
a : -816.0000, 1 -> 4
b : 821.0000, 1 -> 7
c : -418.0000, 1 -> 7
a : -272.0000, 2 -> 4
b : -577.0000, 2 -> 2
c : -124.0000, 2 -> 4
a : 12.0000, 3 -> 4
b : 59.0000, 3 -> 2
c : -173.0000, 3 -> 5
a : -472.0000, 4 -> 5
b : -348.0000, 4 -> 7
c : -240.0000, 4 -> 7
a : -742.0000, 5 -> 0
b : -652.0000, 5 -> 7
c : 688.0000, 5 -> 3
a : -494.0000, 6 -> 2
b : -963.0000, 6 -> 4
c : 398.0000, 6 -> 1
a : -9.0000, 7 -> 1
b : 942.0000, 7 -> 1
c : 856.0000, 7 -> 2
a : 534.0000, 0 -> 5
b : 647.0000, 1 -> 4
a : 318.0000, 2 -> 1
a : -704.0000, 3 -> 1
a : -642.0000, 4 -> 0
c : 112.0000, 5 -> 6
b : 157.0000, 6 -> 1
a : -523.0000, 7 -> 3
