a : 93.0000, 0 -> 3
b : -364.0000, 0 -> 3
a : 645.0000, 1 -> 4
b : -923.0000, 1 -> 6
a : 191.0000, 2 -> 5
b : 119.0000, 2 -> 5
a : -859.0000, 3 -> 4
b : -386.0000, 3 -> 1
a : -589.0000, 4 -> 1
b : 665.0000, 4 -> 7
a : -128.0000, 5 -> 0
b : 939.0000, 5 -> 7
a : 208.0000, 6 -> 1
b : -370.0000, 6 -> 2
a : -583.0000, 7 -> 4
b : -125.0000, 7 -> 0
a : 74.0000, 0 -> 5
a : -797.0000, 1 -> 2
a : -96.0000, 2 -> 2
a : -783.0000, 3 -> 6
b : 184.0000, 4 -> 3
a : -65.0000, 5 -> 7
a : 248.0000, 6 -> 2
a : 368.0000, 7 -> 7
