a : 186.0000, 0 -> 2
b : 985.0000, 0 -> 2
c : -161.0000, 0 -> 6
a : -548.0000, 1 -> 3
b : -164.0000, 1 -> 0
c : 421.0000, 1 -> 5
a : -100.0000, 2 -> 0
b : 578.0000, 2 -> 2
c : 532.0000, 2 -> 4
a : -877.0000, 3 -> 7
b : 233.0000, 3 -> 6
c : 664.0000, 3 -> 0
a : 289.0000, 4 -> 4
b : 54.0000, 4 -> 3
c : 764.0000, 4 -> 5
a : 987.0000, 5 -> 4
b : 298.0000, 5 -> 4
c : -962.0000, 5 -> 7
a : -897.0000, 6 -> 1
b : 907.0000, 6 -> 3
c : 389.0000, 6 -> 7
a : 297.0000, 7 -> 1
b : 867.0000, 7 -> 1
c : -518.0000, 7 -> 2
c : -675.0000, 0 -> 4
a : -908.0000, 1 -> 5
c : -701.0000, 2 -> 3
c : -309.0000, 3 -> 2
a : 798.0000, 4 -> 2
b : -604.0000, 5 -> 0
b : -268.0000, 6 -> 5
c : -72.0000, 7 -> 6
