a : -920.0000, 0 -> 3
b : 611.0000, 0 -> 2
c : -736.0000, 0 -> 4
d : 961.0000, 0 -> 0
a : -195.0000, 1 -> 0
b : -451.0000, 1 -> 0
c : -654.0000, 1 -> 4
d : 17.0000, 1 -> 0
a : -970.0000, 2 -> 2
b : 411.0000, 2 -> 0
c : 84.0000, 2 -> 1
d : -528.0000, 2 -> 0
a : 46.0000, 3 -> 2
b : -738.0000, 3 -> 4
c : -975.0000, 3 -> 3
d : -784.0000, 3 -> 4
a : 159.0000, 4 -> 2
b : 877.0000, 4 -> 4
c : 912.0000, 4 -> 0
d : 284.0000, 4 -> 1
b : -453.0000, 0 -> 3
b : 329.0000, 0 -> 0
b : 427.0000, 1 -> 2
c : 289.0000, 1 -> 1
a : 769.0000, 2 -> 4
c : -932.0000, 2 -> 2
a : 526.0000, 3 -> 1
b : -924.0000, 3 -> 2
c : 552.0000, 4 -> 2
c : 828.0000, 4 -> 3
