a : 426.0000, 0 -> 5
b : -569.0000, 0 -> 0
c : -545.0000, 0 -> 1
a : 58.0000, 1 -> 0
b : 706.0000, 1 -> 5
c : -392.0000, 1 -> 6
a : -440.0000, 2 -> 5
b : -353.0000, 2 -> 0
c : 630.0000, 2 -> 0
a : 674.0000, 3 -> 6
b : -593.0000, 3 -> 7
c : -299.0000, 3 -> 3
a : 376.0000, 4 -> 2
b : -735.0000, 4 -> 1
c : 229.0000, 4 -> 5
a : -17.0000, 5 -> 2
b : 662.0000, 5 -> 7
c : 171.0000, 5 -> 1
a : -543.0000, 6 -> 1
b : 648.0000, 6 -> 6
c : -442.0000, 6 -> 7
a : 85.0000, 7 -> 3
b : 576.0000, 7 -> 7
c : -57.0000, 7 -> 5
c : -543.0000, 0 -> 4
c : 561.0000, 1 -> 3
a : 822.0000, 2 -> 4
a : -135.0000, 3 -> 3
c : 163.0000, 4 -> 2
b : -574.0000, 5 -> 4
b : -733.0000, 6 -> 7
a : 634.0000, 7 -> 0
