a : 807.0000, 0 -> 0
b : -56.0000, 0 -> 0
c : -179.0000, 0 -> 2
a : 123.0000, 1 -> 4
b : -469.0000, 1 -> 5
c : 182.0000, 1 -> 7
a : -897.0000, 2 -> 1
b : 894.0000, 2 -> 3
c : 861.0000, 2 -> 4
a : -39.0000, 3 -> 3
b : -586.0000, 3 -> 7
c : 544.0000, 3 -> 0
a : 241.0000, 4 -> 2
b : 336.0000, 4 -> 1
c : -594.0000, 4 -> 7
a : 13.0000, 5 -> 6
b : 212.0000, 5 -> 2
c : -353.0000, 5 -> 1
a : -15.0000, 6 -> 2
b : 241.0000, 6 -> 7
c : 343.0000, 6 -> 7
a : -676.0000, 7 -> 2
b : -513.0000, 7 -> 0
c : -983.0000, 7 -> 0
b : -191.0000, 0 -> 3
a : -17.0000, 1 -> 7
b : -648.0000, 2 -> 6
a : 789.0000, 3 -> 0
c : 928.0000, 4 -> 6
b : -761.0000, 5 -> 7
a : 55.0000, 6 -> 7
b : -248.0000, 7 -> 5
