a : 412.0000, 0 -> 4
b : 272.0000, 0 -> 0
c : 546.0000, 0 -> 0
a : -944.0000, 1 -> 1
b : 883.0000, 1 -> 6
c : 595.0000, 1 -> 3
a : 843.0000, 2 -> 6
b : -75.0000, 2 -> 5
c : 290.0000, 2 -> 6
a : 618.0000, 3 -> 0
b : 986.0000, 3 -> 1
c : -68.0000, 3 -> 5
a : 671.0000, 4 -> 3
b : -325.0000, 4 -> 4
c : 593.0000, 4 -> 0
a : -60.0000, 5 -> 2
b : -145.0000, 5 -> 1
c : -711.0000, 5 -> 3
a : 260.0000, 6 -> 5
b : 736.0000, 6 -> 3
c : -53.0000, 6 -> 0
a : -556.0000, 0 -> 1
c : -87.0000, 1 -> 1
c : 140.0000, 2 -> 2
a : -166.0000, 3 -> 3
c : -485.0000, 4 -> 2
b : 284.0000, 5 -> 2
b : 830.0000, 6 -> 6
