a : -184.0000, 0 -> 3
b : -490.0000, 0 -> 4
c : -789.0000, 0 -> 4
d : 231.0000, 0 -> 2
a : 754.0000, 1 -> 0
b : 468.0000, 1 -> 2
c : -979.0000, 1 -> 1
d : -637.0000, 1 -> 2
a : 592.0000, 2 -> 2
b : 891.0000, 2 -> 2
c : 50.0000, 2 -> 1
d : -643.0000, 2 -> 0
a : 178.0000, 3 -> 1
b : -490.0000, 3 -> 4
c : 158.0000, 3 -> 0
d : -300.0000, 3 -> 0
a : -253.0000, 4 -> 0
b : -346.0000, 4 -> 1
c : 558.0000, 4 -> 4
d : -858.0000, 4 -> 1
d : 451.0000, 0 -> 3
d : 147.0000, 0 -> 1
b : -716.0000, 1 -> 3
b : -667.0000, 1 -> 0
a : 426.0000, 2 -> 3
d : 389.0000, 2 -> 4
b : -689.0000, 3 -> 1
a : 965.0000, 3 -> 2
c : -122.0000, 4 -> 1
d : 759.0000, 4 -> 3
