a : -252.0000, 0 -> 2
b : -861.0000, 0 -> 4
c : -46.0000, 0 -> 5
a : 942.0000, 1 -> 6
b : -705.0000, 1 -> 2
c : 99.0000, 1 -> 0
a : 640.0000, 2 -> 2
b : -512.0000, 2 -> 6
c : 627.0000, 2 -> 0
a : -705.0000, 3 -> 2
b : 141.0000, 3 -> 5
c : -96.0000, 3 -> 1
a : -204.0000, 4 -> 6
b : -751.0000, 4 -> 5
c : 734.0000, 4 -> 0
a : -956.0000, 5 -> 2
b : -553.0000, 5 -> 4
c : -628.0000, 5 -> 1
a : -771.0000, 6 -> 2
b : 27.0000, 6 -> 2
c : -442.0000, 6 -> 3
a : -529.0000, 0 -> 1
b : 964.0000, 1 -> 6
a : -748.0000, 2 -> 3
a : 281.0000, 3 -> 1
c : -357.0000, 4 -> 1
b : 684.0000, 5 -> 3
c : -106.0000, 6 -> 5
