a : -945.0000, 0 -> 6
b : 340.0000, 0 -> 2
c : -918.0000, 0 -> 1
d : -818.0000, 0 -> 1
a : 547.0000, 1 -> 0
b : 356.0000, 1 -> 7
c : 120.0000, 1 -> 7
d : -830.0000, 1 -> 4
a : -584.0000, 2 -> 7
b : 781.0000, 2 -> 7
c : -56.0000, 2 -> 4
d : 18.0000, 2 -> 1
a : -61.0000, 3 -> 7
b : -247.0000, 3 -> 4
c : 115.0000, 3 -> 7
d : -506.0000, 3 -> 5
a : -107.0000, 4 -> 4
b : -734.0000, 4 -> 4
c : 807.0000, 4 -> 2
d : -111.0000, 4 -> 6
a : 330.0000, 5 -> 1
b : -755.0000, 5 -> 0
c : -825.0000, 5 -> 4
d : -839.0000, 5 -> 2
a : 771.0000, 6 -> 6
b : 912.0000, 6 -> 6
c : 693.0000, 6 -> 4
d : -617.0000, 6 -> 0
a : 439.0000, 7 -> 5
b : 627.0000, 7 -> 6
c : 616.0000, 7 -> 0
d : 802.0000, 7 -> 3
a : -652.0000, 0 -> 3
b : 672.0000, 0 -> 1
c : -219.0000, 1 -> 1
a : 728.0000, 1 -> 6
c : -359.0000, 2 -> 1
a : 514.0000, 2 -> 3
d : -592.0000, 3 -> 6
a : 874.0000, 3 -> 4
c : 870.0000, 4 -> 0
d : -722.0000, 4 -> 4
d : -756.0000, 5 -> 4
d : -322.0000, 5 -> 0
b : -685.0000, 6 -> 4
c : 923.0000, 6 -> 5
d : -380.0000, 7 -> 0
c : 140.0000, 7 -> 1
