a : -941.0000, 0 -> 5
b : 668.0000, 0 -> 1
c : -929.0000, 0 -> 4
d : 992.0000, 0 -> 4
a : -143.0000, 1 -> 4
b : 117.0000, 1 -> 3
c : 19.0000, 1 -> 0
d : -757.0000, 1 -> 5
a : -238.0000, 2 -> 0
b : -316.0000, 2 -> 0
c : 826.0000, 2 -> 2
d : -147.0000, 2 -> 6
a : 494.0000, 3 -> 7
b : -1.0000, 3 -> 0
c : -149.0000, 3 -> 5
d : -503.0000, 3 -> 0
a : -49.0000, 4 -> 6
b : -719.0000, 4 -> 5
c : 683.0000, 4 -> 4
d : 467.0000, 4 -> 7
a : 994.0000, 5 -> 3
b : 721.0000, 5 -> 1
c : -627.0000, 5 -> 5
d : 764.0000, 5 -> 5
a : 773.0000, 6 -> 0
b : 405.0000, 6 -> 4
c : 50.0000, 6 -> 0
d : -384.0000, 6 -> 1
a : -158.0000, 7 -> 7
b : -946.0000, 7 -> 3
c : -765.0000, 7 -> 2
d : 377.0000, 7 -> 2
c : -333.0000, 0 -> 2
d : -423.0000, 0 -> 3
d : -588.0000, 1 -> 2
b : -343.0000, 1 -> 1
b : -539.0000, 2 -> 4
d : -236.0000, 2 -> 2
b : -529.0000, 3 -> 7
c : -996.0000, 3 -> 3
a : 783.0000, 4 -> 2
b : 305.0000, 4 -> 4
d : 253.0000, 5 -> 0
a : -573.0000, 5 -> 1
c : -638.0000, 6 -> 5
c : 273.0000, 6 -> 3
d : -277.0000, 7 -> 4
d : -546.0000, 7 -> 3
