a : -451.0000, 0 -> 3
b : 125.0000, 0 -> 1
c : 440.0000, 0 -> 3
d : 613.0000, 0 -> 2
a : 83.0000, 1 -> 3
b : 908.0000, 1 -> 3
c : 77.0000, 1 -> 4
d : 813.0000, 1 -> 1
a : 173.0000, 2 -> 4
b : -725.0000, 2 -> 3
c : -702.0000, 2 -> 3
d : 769.0000, 2 -> 2
a : 172.0000, 3 -> 4
b : -901.0000, 3 -> 3
c : -118.0000, 3 -> 0
d : -483.0000, 3 -> 3
a : 748.0000, 4 -> 2
b : -924.0000, 4 -> 5
c : -434.0000, 4 -> 3
d : -739.0000, 4 -> 1
a : -675.0000, 5 -> 4
b : -853.0000, 5 -> 5
c : -899.0000, 5 -> 3
d : 191.0000, 5 -> 4
b : -674.0000, 0 -> 3
a : 441.0000, 0 -> 2
d : -552.0000, 1 -> 2
a : -929.0000, 1 -> 5
d : -363.0000, 2 -> 4
b : -387.0000, 2 -> 2
a : -20.0000, 3 -> 1
a : -966.0000, 3 -> 0
a : 212.0000, 4 -> 0
d : -984.0000, 4 -> 0
d : -91.0000, 5 -> 5
b : 542.0000, 5 -> 0
