a : 633.0000, 0 -> 7
b : -110.0000, 0 -> 7
c : 375.0000, 0 -> 7
a : 536.0000, 1 -> 0
b : -824.0000, 1 -> 5
c : 365.0000, 1 -> 0
a : -490.0000, 2 -> 2
b : 748.0000, 2 -> 0
c : -880.0000, 2 -> 0
a : 0.0000, 3 -> 1
b : -950.0000, 3 -> 5
c : 430.0000, 3 -> 5
a : 179.0000, 4 -> 0
b : -37.0000, 4 -> 2
c : -909.0000, 4 -> 4
a : -132.0000, 5 -> 4
b : -282.0000, 5 -> 4
c : 240.0000, 5 -> 2
a : 132.0000, 6 -> 7
b : -550.0000, 6 -> 1
c : 717.0000, 6 -> 5
a : 406.0000, 7 -> 2
b : -955.0000, 7 -> 4
c : -399.0000, 7 -> 3
a : 745.0000, 0 -> 0
a : -254.0000, 1 -> 3
c : -370.0000, 2 -> 7
b : 176.0000, 3 -> 7
a : 552.0000, 4 -> 2
c : 478.0000, 5 -> 4
b : 457.0000, 6 -> 5
a : -522.0000, 7 -> 1
a : 335.0000, 0 -> 6
