a : 630.0000, 0 -> 1
b : 247.0000, 0 -> 2
c : -687.0000, 0 -> 1
a : 493.0000, 1 -> 4
b : 803.0000, 1 -> 0
c : 754.0000, 1 -> 5
a : 175.0000, 2 -> 6
b : -900.0000, 2 -> 3
c : -583.0000, 2 -> 2
a : -377.0000, 3 -> 4
b : 358.0000, 3 -> 4
c : 940.0000, 3 -> 5
a : -602.0000, 4 -> 5
b : -226.0000, 4 -> 2
c : -979.0000, 4 -> 5
a : 180.0000, 5 -> 2
b : 192.0000, 5 -> 4
c : 599.0000, 5 -> 0
a : -277.0000, 6 -> 4
b : -448.0000, 6 -> 2
c : 391.0000, 6 -> 1
b : -193.0000, 0 -> 5
c : 793.0000, 1 -> 2
c : 757.0000, 2 -> 1
c : -87.0000, 3 -> 1
c : -57.0000, 4 -> 4
b : 49.0000, 5 -> 1
b : -511.0000, 6 -> 4
