a : 847.0000, 0 -> 4
b : 510.0000, 0 -> 0
c : 256.0000, 0 -> 5
a : 306.0000, 1 -> 5
b : -721.0000, 1 -> 4
c : 885.0000, 1 -> 3
a : 501.0000, 2 -> 5
b : 184.0000, 2 -> 5
c : 109.0000, 2 -> 0
a : 656.0000, 3 -> 5
b : -397.0000, 3 -> 2
c : -384.0000, 3 -> 5
a : -250.0000, 4 -> 5
b : -397.0000, 4 -> 0
c : 373.0000, 4 -> 6
a : -271.0000, 5 -> 0
b : -216.0000, 5 -> 0
c : 701.0000, 5 -> 3
a : -38.0000, 6 -> 0
b : 211.0000, 6 -> 2
c : 12.0000, 6 -> 2
b : -382.0000, 0 -> 2
b : 480.0000, 1 -> 3
b : 666.0000, 2 -> 6
a : -248.0000, 3 -> 1
b : 169.0000, 4 -> 6
c : 420.0000, 5 -> 1
b : -165.0000, 6 -> 0
