a : -668.0000, 0 -> 1
b : 384.0000, 0 -> 1
c : 555.0000, 0 -> 2
a : 17.0000, 1 -> 2
b : 595.0000, 1 -> 2
c : 609.0000, 1 -> 5
a : -78.0000, 2 -> 0
b : 11.0000, 2 -> 5
c : 573.0000, 2 -> 0
a : 492.0000, 3 -> 6
b : 632.0000, 3 -> 5
c : 638.0000, 3 -> 3
a : 219.0000, 4 -> 7
b : -400.0000, 4 -> 3
c : 36.0000, 4 -> 1
a : -301.0000, 5 -> 2
b : 958.0000, 5 -> 6
c : -271.0000, 5 -> 7
a : 146.0000, 6 -> 1
b : -598.0000, 6 -> 7
c : -297.0000, 6 -> 5
a : -122.0000, 7 -> 4
b : 859.0000, 7 -> 2
c : -609.0000, 7 -> 7
b : -961.0000, 0 -> 5
b : -893.0000, 1 -> 4
a : -151.0000, 2 -> 3
c : -554.0000, 3 -> 0
c : 48.0000, 4 -> 6
a : 637.0000, 5 -> 0
b : -648.0000, 6 -> 4
a : 284.0000, 7 -> 1
