a : -802.0000, 0 -> 4
b : -247.0000, 0 -> 1
c : -411.0000, 0 -> 2
a : -93.0000, 1 -> 0
b : 381.0000, 1 -> 3
c : 284.0000, 1 -> 1
a : 360.0000, 2 -> 3
b : 357.0000, 2 -> 5
c : 623.0000, 2 -> 5
a : -865.0000, 3 -> 5
b : 588.0000, 3 -> 5
c : -899.0000, 3 -> 1
a : 729.0000, 4 -> 4
b : -768.0000, 4 -> 2
c : -948.0000, 4 -> 0
a : -792.0000, 5 -> 1
b : 861.0000, 5 -> 2
c : 371.0000, 5 -> 1
a : -613.0000, 6 -> 3
b : -917.0000, 6 -> 3
c : 231.0000, 6 -> 5
a : -877.0000, 0 -> 3
b : 921.0000, 1 -> 2
b : 884.0000, 2 -> 2
b : 928.0000, 3 -> 1
c : -699.0000, 4 -> 2
c : 995.0000, 5 -> 4
c : -501.0000, 6 -> 0
c : 14.0000, 0 -> 6
