a : 220.0000, 0 -> 0
b : -171.0000, 0 -> 7
c : 233.0000, 0 -> 4
d : 219.0000, 0 -> 7
a : -924.0000, 1 -> 1
b : 507.0000, 1 -> 1
c : -268.0000, 1 -> 6
d : 69.0000, 1 -> 4
a : 570.0000, 2 -> 5
b : -114.0000, 2 -> 6
c : 684.0000, 2 -> 7
d : -546.0000, 2 -> 3
a : 913.0000, 3 -> 0
b : 589.0000, 3 -> 6
c : 834.0000, 3 -> 2
d : 630.0000, 3 -> 5
a : -920.0000, 4 -> 4
b : 951.0000, 4 -> 5
c : 43.0000, 4 -> 1
d : 717.0000, 4 -> 0
a : -382.0000, 5 -> 2
b : -297.0000, 5 -> 1
c : -787.0000, 5 -> 2
d : 778.0000, 5 -> 2
a : 248.0000, 6 -> 6
b : -942.0000, 6 -> 7
c : -359.0000, 6 -> 5
d : -665.0000, 6 -> 1
a : 833.0000, 7 -> 0
b : -50.0000, 7 -> 4
c : -503.0000, 7 -> 0
d : -999.0000, 7 -> 1
c : 590.0000, 0 -> 2
a : -277.0000, 0 -> 7
b : -195.0000, 1 -> 6
d : 284.0000, 1 -> 1
a : 436.0000, 2 -> 3
d : 742.0000, 2 -> 1
d : -663.0000, 3 -> 7
a : 881.0000, 3 -> 4
c : 444.0000, 4 -> 5
c : 528.0000, 4 -> 2
c : 801.0000, 5 -> 5
b : 862.0000, 5 -> 4
a : 14.0000, 6 -> 3
d : 28.0000, 6 -> 7
a : -704.0000, 7 -> 6
d : -61.0000, 7 -> 3
