a : -472.0000, 0 -> 7
b : -629.0000, 0 -> 4
c : -827.0000, 0 -> 1
d : -740.0000, 0 -> 2
a : 389.0000, 1 -> 2
b : 232.0000, 1 -> 5
c : -836.0000, 1 -> 2
d : -977.0000, 1 -> 4
a : 187.0000, 2 -> 4
b : 318.0000, 2 -> 1
c : -822.0000, 2 -> 5
d : 465.0000, 2 -> 3
a : 87.0000, 3 -> 2
b : 744.0000, 3 -> 7
c : -111.0000, 3 -> 6
d : 148.0000, 3 -> 0
a : -66.0000, 4 -> 5
b : -765.0000, 4 -> 4
c : -504.0000, 4 -> 3
d : -407.0000, 4 -> 5
a : -946.0000, 5 -> 6
b : 684.0000, 5 -> 3
c : -146.0000, 5 -> 2
d : 187.0000, 5 -> 0
a : -504.0000, 6 -> 3
b : -437.0000, 6 -> 0
c : 679.0000, 6 -> 4
d : 508.0000, 6 -> 1
a : -834.0000, 7 -> 0
b : 159.0000, 7 -> 0
c : -286.0000, 7 -> 1
d : -493.0000, 7 -> 2
d : -410.0000, 0 -> 1
c : 293.0000, 0 -> 6
b : 954.0000, 1 -> 4
c : 999.0000, 1 -> 7
d : 938.0000, 2 -> 7
b : -483.0000, 2 -> 2
c : 815.0000, 3 -> 3
d : -900.0000, 3 -> 5
d : -227.0000, 4 -> 7
b : 471.0000, 4 -> 3
d : 419.0000, 5 -> 6
b : -232.0000, 5 -> 5
c : -519.0000, 6 -> 3
a : 377.0000, 6 -> 4
c : 343.0000, 7 -> 0
a : -148.0000, 7 -> 2
