a : -843.0000, 0 -> 5
b : 937.0000, 0 -> 3
c : -677.0000, 0 -> 0
a : 757.0000, 1 -> 6
b : 886.0000, 1 -> 6
c : -958.0000, 1 -> 0
a : 116.0000, 2 -> 2
b : -336.0000, 2 -> 2
c : 968.0000, 2 -> 6
a : -560.0000, 3 -> 0
b : -941.0000, 3 -> 2
c : 341.0000, 3 -> 3
a : 793.0000, 4 -> 5
b : -854.0000, 4 -> 0
c : 356.0000, 4 -> 4
a : 38.0000, 5 -> 4
b : -130.0000, 5 -> 4
c : 359.0000, 5 -> 6
a : -148.0000, 6 -> 6
b : -620.0000, 6 -> 6
c : -95.0000, 6 -> 5
b : 618.0000, 0 -> 1
a : 683.0000, 1 -> 2
c : -600.0000, 2 -> 4
c : -136.0000, 3 -> 6
b : 468.0000, 4 -> 1
c : 238.0000, 5 -> 4
c : -323.0000, 6 -> 0
