a : -773.0000, 0 -> 5
b : 205.0000, 0 -> 2
c : 802.0000, 0 -> 0
d : -922.0000, 0 -> 2
a : -455.0000, 1 -> 0
b : -374.0000, 1 -> 5
c : 200.0000, 1 -> 1
d : -263.0000, 1 -> 0
a : -206.0000, 2 -> 2
b : 420.0000, 2 -> 0
c : -586.0000, 2 -> 5
d : 560.0000, 2 -> 1
a : -235.0000, 3 -> 5
b : 743.0000, 3 -> 4
c : 483.0000, 3 -> 0
d : 979.0000, 3 -> 3
a : 159.0000, 4 -> 6
b : 310.0000, 4 -> 3
c : -365.0000, 4 -> 1
d : -981.0000, 4 -> 3
a : 759.0000, 5 -> 6
b : 864.0000, 5 -> 6
c : 979.0000, 5 -> 5
d : -891.0000, 5 -> 6
a : 481.0000, 6 -> 6
b : 967.0000, 6 -> 5
c : 516.0000, 6 -> 5
d : 799.0000, 6 -> 0
b : -265.0000, 0 -> 4
b : 942.0000, 0 -> 0
a : 171.0000, 1 -> 2
d : -407.0000, 1 -> 2
a : -481.0000, 2 -> 0
a : -231.0000, 2 -> 1
d : -927.0000, 3 -> 4
c : 373.0000, 3 -> 3
a : 490.0000, 4 -> 2
c : 238.0000, 4 -> 5
d : -66.0000, 5 -> 4
d : -686.0000, 5 -> 1
c : -183.0000, 6 -> 4
b : 400.0000, 6 -> 2
