a : 13.0000, 0 -> 3
b : -845.0000, 0 -> 3
c : -693.0000, 0 -> 1
d : 668.0000, 0 -> 0
a : 531.0000, 1 -> 0
b : 600.0000, 1 -> 0
c : 972.0000, 1 -> 1
d : 319.0000, 1 -> 0
a : -616.0000, 2 -> 3
b : 145.0000, 2 -> 2
c : -51.0000, 2 -> 3
d : 456.0000, 2 -> 3
a : 909.0000, 3 -> 1
b : 378.0000, 3 -> 0
c : 907.0000, 3 -> 2
d : 170.0000, 3 -> 1
b : 497.0000, 0 -> 2
a : 353.0000, 0 -> 0
c : -983.0000, 1 -> 2
a : -439.0000, 1 -> 3
d : -531.0000, 2 -> 0
d : 463.0000, 2 -> 1
c : 588.0000, 3 -> 3
d : 473.0000, 3 -> 3
