a : -176.0000, 0 -> 6
b : 219.0000, 0 -> 5
c : 535.0000, 0 -> 1
a : 870.0000, 1 -> 0
b : -572.0000, 1 -> 1
c : 873.0000, 1 -> 2
a : -289.0000, 2 -> 4
b : -940.0000, 2 -> 5
c : 999.0000, 2 -> 4
a : 725.0000, 3 -> 2
b : -429.0000, 3 -> 0
c : -749.0000, 3 -> 0
a : 10.0000, 4 -> 6
b : -703.0000, 4 -> 2
c : -694.0000, 4 -> 5
a : 491.0000, 5 -> 4
b : -20.0000, 5 -> 6
c : 609.0000, 5 -> 1
a : 939.0000, 6 -> 4
b : 483.0000, 6 -> 4
c : 360.0000, 6 -> 3
a : -475.0000, 0 -> 4
a : -978.0000, 1 -> 5
a : 280.0000, 2 -> 1
a : -953.0000, 3 -> 6
b : 524.0000, 4 -> 0
b : -930.0000, 5 -> 5
c : 798.0000, 6 -> 2
