a : 658.0000, 0 -> 1
b : 397.0000, 0 -> 3
c : -768.0000, 0 -> 3
d : 667.0000, 0 -> 3
a : -185.0000, 1 -> 1
b : 193.0000, 1 -> 1
c : 40.0000, 1 -> 1
d : 874.0000, 1 -> 1
a : -678.0000, 2 -> 1
b : -620.0000, 2 -> 1
c : -184.0000, 2 -> 3
d : 586.0000, 2 -> 1
a : -248.0000, 3 -> 3
b : 562.0000, 3 -> 3
c : 713.0000, 3 -> 3
d : 31.0000, 3 -> 3
a : -861.0000, 0 -> 3
b : -629.0000, 0 -> 2
c : -12.0000, 1 -> 3
b : -319.0000, 1 -> 0
b : 88.0000, 2 -> 0
c : -136.0000, 2 -> 2
d : 682.0000, 3 -> 1
d : 325.0000, 3 -> 2
