a : -862.0000, 0 -> 0
b : 209.0000, 0 -> 0
c : -479.0000, 0 -> 3
d : -935.0000, 0 -> 0
a : 729.0000, 1 -> 5
b : 798.0000, 1 -> 3
c : -599.0000, 1 -> 4
d : 366.0000, 1 -> 2
a : 916.0000, 2 -> 6
b : 59.0000, 2 -> 0
c : 518.0000, 2 -> 5
d : -947.0000, 2 -> 5
a : -341.0000, 3 -> 6
b : 408.0000, 3 -> 4
c : -240.0000, 3 -> 3
d : 319.0000, 3 -> 0
a : 875.0000, 4 -> 6
b : 176.0000, 4 -> 3
c : 418.0000, 4 -> 1
d : -204.0000, 4 -> 6
a : 777.0000, 5 -> 0
b : -858.0000, 5 -> 2
c : -623.0000, 5 -> 3
d : -774.0000, 5 -> 5
a : -23.0000, 6 -> 4
b : -583.0000, 6 -> 6
c : 658.0000, 6 -> 4
d : 989.0000, 6 -> 1
b : -803.0000, 0 -> 2
c : -863.0000, 0 -> 0
d : -187.0000, 1 -> 1
c : -836.0000, 1 -> 6
b : -79.0000, 2 -> 5
c : 140.0000, 2 -> 6
a : -669.0000, 3 -> 5
a : -259.0000, 3 -> 0
a : -785.0000, 4 -> 3
b : 697.0000, 4 -> 5
a : -498.0000, 5 -> 4
b : -349.0000, 5 -> 5
c : -770.0000, 6 -> 6
a : -782.0000, 6 -> 6
