a : -119.0000, 0 -> 3
b : -173.0000, 0 -> 1
c : -260.0000, 0 -> 1
d : 994.0000, 0 -> 0
a : -169.0000, 1 -> 2
b : 605.0000, 1 -> 0
c : -301.0000, 1 -> 2
d : 920.0000, 1 -> 2
a : -841.0000, 2 -> 0
b : -617.0000, 2 -> 2
c : -13.0000, 2 -> 1
d : 297.0000, 2 -> 3
a : 536.0000, 3 -> 1
b : -851.0000, 3 -> 2
c : 827.0000, 3 -> 1
d : 639.0000, 3 -> 1
b : -383.0000, 0 -> 2
b : 802.0000, 0 -> 3
b : -285.0000, 1 -> 1
c : -75.0000, 1 -> 1
d : 857.0000, 2 -> 0
b : 806.0000, 2 -> 3
c : 866.0000, 3 -> 0
d : 439.0000, 3 -> 2
