a : 321.0000, 0 -> 6
b : -67.0000, 0 -> 2
c : 271.0000, 0 -> 1
a : 524.0000, 1 -> 4
b : 697.0000, 1 -> 3
c : 3.0000, 1 -> 0
a : -457.0000, 2 -> 4
b : 98.0000, 2 -> 6
c : -444.0000, 2 -> 0
a : -173.0000, 3 -> 1
b : -976.0000, 3 -> 6
c : 162.0000, 3 -> 2
a : -497.0000, 4 -> 2
b : 761.0000, 4 -> 3
c : 229.0000, 4 -> 2
a : -64.0000, 5 -> 0
b : 873.0000, 5 -> 2
c : 624.0000, 5 -> 0
a : 465.0000, 6 -> 5
b : 822.0000, 6 -> 3
c : -518.0000, 6 -> 3
c : 494.0000, 0 -> 2
b : 833.0000, 1 -> 5
a : 92.0000, 2 -> 0
b : 193.0000, 3 -> 1
c : 547.0000, 4 -> 0
a : -230.0000, 5 -> 6
c : 680.0000, 6 -> 4
