a : -942.0000, 0 -> 1
b : -395.0000, 0 -> 0
c : 117.0000, 0 -> 3
d : 275.0000, 0 -> 0
a : -529.0000, 1 -> 2
b : 409.0000, 1 -> 0
c : 909.0000, 1 -> 3
d : 640.0000, 1 -> 1
a : 150.0000, 2 -> 2
b : -621.0000, 2 -> 0
c : -983.0000, 2 -> 3
d : -414.0000, 2 -> 1
a : -96.0000, 3 -> 0
b : -421.0000, 3 -> 2
c : -632.0000, 3 -> 2
d : 819.0000, 3 -> 0
b : -124.0000, 0 -> 2
b : -198.0000, 0 -> 3
b : -226.0000, 1 -> 1
a : -429.0000, 1 -> 0
b : 368.0000, 2 -> 3
a : -990.0000, 2 -> 1
d : -94.0000, 3 -> 2
b : 438.0000, 3 -> 0
