a : 217.0000, 0 -> 3
b : 351.0000, 0 -> 3
c : -64.0000, 0 -> 4
d : 731.0000, 0 -> 1
a : 557.0000, 1 -> 2
b : 722.0000, 1 -> 5
c : -372.0000, 1 -> 3
d : 162.0000, 1 -> 5
a : -221.0000, 2 -> 5
b : 584.0000, 2 -> 4
c : 47.0000, 2 -> 0
d : -413.0000, 2 -> 2
a : 82.0000, 3 -> 5
b : -840.0000, 3 -> 1
c : -395.0000, 3 -> 1
d : -727.0000, 3 -> 3
a : -601.0000, 4 -> 0
b : -365.0000, 4 -> 0
c : 61.0000, 4 -> 2
d : 205.0000, 4 -> 5
a : -991.0000, 5 -> 4
b : -735.0000, 5 -> 2
c : -888.0000, 5 -> 5
d : -984.0000, 5 -> 3
b : 777.0000, 0 -> 4
a : -194.0000, 0 -> 4
c : 29.0000, 1 -> 4
c : 376.0000, 1 -> 5
c : -401.0000, 2 -> 1
c : -237.0000, 2 -> 4
a : -244.0000, 3 -> 4
d : -618.0000, 3 -> 0
d : -776.0000, 4 -> 1
b : -837.0000, 4 -> 4
d : -800.0000, 5 -> 4
a : 815.0000, 5 -> 2
