a : -378.0000, 0 -> 1
b : -14.0000, 0 -> 3
c : 263.0000, 0 -> 3
d : 343.0000, 0 -> 0
a : 244.0000, 1 -> 3
b : 533.0000, 1 -> 3
c : -865.0000, 1 -> 1
d : 553.0000, 1 -> 0
a : 555.0000, 2 -> 0
b : 316.0000, 2 -> 2
c : -940.0000, 2 -> 1
d : 12.0000, 2 -> 2
a : 116.0000, 3 -> 1
b : 983.0000, 3 -> 3
c : -111.0000, 3 -> 1
d : 595.0000, 3 -> 1
c : -209.0000, 0 -> 2
a : -175.0000, 0 -> 0
c : 402.0000, 1 -> 3
d : 200.0000, 1 -> 3
a : 998.0000, 2 -> 2
b : 296.0000, 2 -> 1
d : 1.0000, 3 -> 2
b : 520.0000, 3 -> 1
