a : 625.0000, 0 -> 4
b : -238.0000, 0 -> 0
c : -638.0000, 0 -> 3
d : -163.0000, 0 -> 5
a : 841.0000, 1 -> 3
b : 142.0000, 1 -> 6
c : 439.0000, 1 -> 1
d : -741.0000, 1 -> 4
a : 202.0000, 2 -> 7
b : -764.0000, 2 -> 3
c : 285.0000, 2 -> 7
d : -894.0000, 2 -> 4
a : 399.0000, 3 -> 0
b : -494.0000, 3 -> 2
c : 219.0000, 3 -> 4
d : 555.0000, 3 -> 0
a : 860.0000, 4 -> 4
b : -494.0000, 4 -> 6
c : -482.0000, 4 -> 6
d : 540.0000, 4 -> 0
a : -947.0000, 5 -> 3
b : -410.0000, 5 -> 2
c : 351.0000, 5 -> 2
d : -571.0000, 5 -> 4
a : 646.0000, 6 -> 7
b : 210.0000, 6 -> 1
c : -557.0000, 6 -> 1
d : 862.0000, 6 -> 6
a : -324.0000, 7 -> 3
b : 80.0000, 7 -> 7
c : 859.0000, 7 -> 2
d : 263.0000, 7 -> 7
c : -486.0000, 0 -> 5
c : 909.0000, 0 -> 6
d : -137.0000, 1 -> 1
b : 849.0000, 1 -> 4
b : 942.0000, 2 -> 6
c : 668.0000, 2 -> 3
a : -30.0000, 3 -> 7
c : -736.0000, 3 -> 7
c : 379.0000, 4 -> 0
c : -23.0000, 4 -> 3
d : -97.0000, 5 -> 1
d : 433.0000, 5 -> 7
b : 249.0000, 6 -> 0
b : -953.0000, 6 -> 2
a : -824.0000, 7 -> 0
d : 801.0000, 7 -> 0
