a : -752.0000, 0 -> 3
b : -863.0000, 0 -> 4
c : 354.0000, 0 -> 1
a : -468.0000, 1 -> 5
b : 857.0000, 1 -> 5
c : -649.0000, 1 -> 4
a : -116.0000, 2 -> 5
b : 804.0000, 2 -> 0
c : -155.0000, 2 -> 4
a : 340.0000, 3 -> 1
b : 609.0000, 3 -> 0
c : -163.0000, 3 -> 5
a : -737.0000, 4 -> 5
b : 235.0000, 4 -> 2
c : -282.0000, 4 -> 3
a : 919.0000, 5 -> 4
b : 837.0000, 5 -> 5
c : 567.0000, 5 -> 3
a : 585.0000, 0 -> 5
c : -661.0000, 1 -> 3
a : -257.0000, 2 -> 3
b : -223.0000, 3 -> 4
a : -200.0000, 4 -> 4
c : -478.0000, 5 -> 2
