a : 159.0000, 0 -> 0
b : -903.0000, 0 -> 1
c : -439.0000, 0 -> 4
d : 684.0000, 0 -> 1
a : 48.0000, 1 -> 1
b : -101.0000, 1 -> 5
c : 740.0000, 1 -> 5
d : -414.0000, 1 -> 1
a : 906.0000, 2 -> 1
b : -882.0000, 2 -> 0
c : 764.0000, 2 -> 0
d : -373.0000, 2 -> 3
a : 192.0000, 3 -> 5
b : -644.0000, 3 -> 5
c : -605.0000, 3 -> 1
d : -322.0000, 3 -> 4
a : 116.0000, 4 -> 5
b : -219.0000, 4 -> 5
c : 673.0000, 4 -> 0
d : 62.0000, 4 -> 3
a : -494.0000, 5 -> 1
b : -488.0000, 5 -> 4
c : 670.0000, 5 -> 4
d : 421.0000, 5 -> 0
a : -696.0000, 0 -> 2
c : 510.0000, 0 -> 0
d : 631.0000, 1 -> 3
a : 30.0000, 1 -> 0
b : 464.0000, 2 -> 5
c : -916.0000, 2 -> 2
c : 512.0000, 3 -> 5
a : 819.0000, 3 -> 1
d : 930.0000, 4 -> 0
c : -246.0000, 4 -> 5
b : 529.0000, 5 -> 1
d : -97.0000, 5 -> 2
