a : 906.0000, 0 -> 4
b : -940.0000, 0 -> 2
c : -939.0000, 0 -> 1
d : 367.0000, 0 -> 2
a : -1000.0000, 1 -> 3
b : 407.0000, 1 -> 4
c : -681.0000, 1 -> 3
d : 522.0000, 1 -> 2
a : -944.0000, 2 -> 0
b : -547.0000, 2 -> 0
c : -71.0000, 2 -> 4
d : 622.0000, 2 -> 3
a : -19.0000, 3 -> 2
b : -49.0000, 3 -> 0
c : 91.0000, 3 -> 4
d : 825.0000, 3 -> 2
a : 76.0000, 4 -> 3
b : -755.0000, 4 -> 4
c : 540.0000, 4 -> 2
d : 100.0000, 4 -> 4
c : 398.0000, 0 -> 4
d : 230.0000, 0 -> 0
d : -135.0000, 1 -> 3
b : 651.0000, 1 -> 0
a : -410.0000, 2 -> 3
a : -244.0000, 2 -> 1
b : 836.0000, 3 -> 3
a : 478.0000, 3 -> 3
c : -306.0000, 4 -> 4
a : -84.0000, 4 -> 4
