a : -398.0000, 0 -> 5
b : -21.0000, 0 -> 1
c : -746.0000, 0 -> 5
a : 750.0000, 1 -> 2
b : -614.0000, 1 -> 0
c : -604.0000, 1 -> 1
a : 427.0000, 2 -> 5
b : 388.0000, 2 -> 0
c : 578.0000, 2 -> 5
a : -852.0000, 3 -> 3
b : 632.0000, 3 -> 1
c : 803.0000, 3 -> 2
a : -497.0000, 4 -> 5
b : 746.0000, 4 -> 4
c : 182.0000, 4 -> 3
a : -575.0000, 5 -> 1
b : -511.0000, 5 -> 1
c : 142.0000, 5 -> 2
b : -731.0000, 0 -> 2
c : 421.0000, 1 -> 2
c : -172.0000, 2 -> 4
c : -279.0000, 3 -> 0
c : 627.0000, 4 -> 0
c : 987.0000, 5 -> 3
