a : 52.0000, 0 -> 3
b : 838.0000, 0 -> 0
c : 552.0000, 0 -> 0
d : 831.0000, 0 -> 0
a : -705.0000, 1 -> 5
b : -968.0000, 1 -> 6
c : -546.0000, 1 -> 6
d : 867.0000, 1 -> 3
a : 782.0000, 2 -> 5
b : 845.0000, 2 -> 4
c : 866.0000, 2 -> 6
d : -96.0000, 2 -> 0
a : 335.0000, 3 -> 4
b : 288.0000, 3 -> 1
c : -892.0000, 3 -> 1
d : -627.0000, 3 -> 4
a : 466.0000, 4 -> 1
b : -806.0000, 4 -> 1
c : -315.0000, 4 -> 5
d : 858.0000, 4 -> 4
a : -251.0000, 5 -> 0
b : 651.0000, 5 -> 4
c : 203.0000, 5 -> 5
d : -966.0000, 5 -> 3
a : 920.0000, 6 -> 0
b : 866.0000, 6 -> 2
c : -935.0000, 6 -> 0
d : 421.0000, 6 -> 2
d : -968.0000, 0 -> 6
d : -483.0000, 0 -> 2
d : 549.0000, 1 -> 6
c : 347.0000, 1 -> 3
a : -711.0000, 2 -> 0
b : -950.0000, 2 -> 3
c : 954.0000, 3 -> 4
d : -852.0000, 3 -> 5
d : 800.0000, 4 -> 6
b : 387.0000, 4 -> 4
b : -207.0000, 5 -> 5
b : -85.0000, 5 -> 3
a : -486.0000, 6 -> 2
b : 935.0000, 6 -> 1
