a : 864.0000, 0 -> 6
b : -714.0000, 0 -> 0
a : 718.0000, 1 -> 2
b : 720.0000, 1 -> 2
a : 475.0000, 2 -> 4
b : -778.0000, 2 -> 0
a : 479.0000, 3 -> 3
b : -905.0000, 3 -> 2
a : -541.0000, 4 -> 5
b : -798.0000, 4 -> 1
a : -335.0000, 5 -> 1
b : -220.0000, 5 -> 6
a : -536.0000, 6 -> 6
b : -304.0000, 6 -> 3
a : 952.0000, 7 -> 3
b : 612.0000, 7 -> 7
a : 240.0000, 0 -> 7
b : 761.0000, 1 -> 6
a : -259.0000, 2 -> 0
b : -116.0000, 3 -> 7
b : 276.0000, 4 -> 0
a : 764.0000, 5 -> 2
a : 222.0000, 6 -> 7
a : 790.0000, 7 -> 1
