a : -999.0000, 0 -> 3
b : 867.0000, 0 -> 6
c : 388.0000, 0 -> 6
a : -379.0000, 1 -> 1
b : -698.0000, 1 -> 4
c : 322.0000, 1 -> 1
a : -425.0000, 2 -> 1
b : -427.0000, 2 -> 2
c : -576.0000, 2 -> 3
a : -143.0000, 3 -> 4
b : -332.0000, 3 -> 1
c : 446.0000, 3 -> 2
a : -583.0000, 4 -> 5
b : -247.0000, 4 -> 2
c : -64.0000, 4 -> 4
a : 494.0000, 5 -> 3
b : 711.0000, 5 -> 4
c : -289.0000, 5 -> 2
a : -431.0000, 6 -> 0
b : 908.0000, 6 -> 5
c : -161.0000, 6 -> 2
a : -147.0000, 7 -> 3
b : 343.0000, 7 -> 7
c : -15.0000, 7 -> 4
c : -5.0000, 0 -> 0
a : -668.0000, 1 -> 3
b : -689.0000, 2 -> 4
b : 877.0000, 3 -> 3
c : -418.0000, 4 -> 5
b : 560.0000, 5 -> 6
c : 900.0000, 6 -> 6
b : 29.0000, 7 -> 2
b : 604.0000, 4 -> 7
