a : -86.0000, 0 -> 1
b : 781.0000, 0 -> 2
c : 667.0000, 0 -> 3
d : 298.0000, 0 -> 7
a : -793.0000, 1 -> 0
b : -856.0000, 1 -> 4
c : 529.0000, 1 -> 5
d : 391.0000, 1 -> 1
a : 139.0000, 2 -> 0
b : -606.0000, 2 -> 4
c : -288.0000, 2 -> 7
d : -304.0000, 2 -> 7
a : -449.0000, 3 -> 2
b : -682.0000, 3 -> 4
c : -567.0000, 3 -> 7
d : -898.0000, 3 -> 1
a : -793.0000, 4 -> 6
b : 496.0000, 4 -> 0
c : 320.0000, 4 -> 4
d : -431.0000, 4 -> 2
a : -802.0000, 5 -> 7
b : 742.0000, 5 -> 3
c : 358.0000, 5 -> 2
d : 530.0000, 5 -> 1
a : -343.0000, 6 -> 0
b : 466.0000, 6 -> 1
c : 474.0000, 6 -> 6
d : 589.0000, 6 -> 4
a : 390.0000, 7 -> 0
b : -197.0000, 7 -> 5
c : -116.0000, 7 -> 7
d : -872.0000, 7 -> 1
a : 881.0000, 0 -> 3
b : -660.0000, 0 -> 0
c : 656.0000, 1 -> 4
b : 234.0000, 1 -> 2
b : -56.0000, 2 -> 6
b : -530.0000, 2 -> 5
b : -526.0000, 3 -> 5
d : -568.0000, 3 -> 0
c : -782.0000, 4 -> 2
c : 340.0000, 4 -> 1
b : 912.0000, 5 -> 1
c : -883.0000, 5 -> 7
b : 181.0000, 6 -> 6
d : 999.0000, 6 -> 5
b : 267.0000, 7 -> 4
c : 167.0000, 7 -> 1
