a : 51.0000, 0 -> 2
b : -270.0000, 0 -> 4
c : 462.0000, 0 -> 4
d : -621.0000, 0 -> 0
a : -702.0000, 1 -> 0
b : -305.0000, 1 -> 2
c : 304.0000, 1 -> 3
d : -131.0000, 1 -> 3
a : 93.0000, 2 -> 3
b : 717.0000, 2 -> 3
c : -354.0000, 2 -> 0
d : -421.0000, 2 -> 2
a : -888.0000, 3 -> 0
b : -483.0000, 3 -> 3
c : 293.0000, 3 -> 1
d : 993.0000, 3 -> 0
a : 723.0000, 4 -> 4
b : -907.0000, 4 -> 1
c : 591.0000, 4 -> 3
d : 431.0000, 4 -> 4
a : -815.0000, 0 -> 3
d : -599.0000, 0 -> 1
b : -881.0000, 1 -> 4
d : 29.0000, 1 -> 2
b : -502.0000, 2 -> 0
b : -502.0000, 2 -> 2
c : 67.0000, 3 -> 3
b : 716.0000, 3 -> 0
b : 459.0000, 4 -> 2
b : 101.0000, 4 -> 0
