a : 301.0000, 0 -> 0
b : -544.0000, 0 -> 0
c : 260.0000, 0 -> 3
a : 653.0000, 1 -> 5
b : 947.0000, 1 -> 0
c : 621.0000, 1 -> 1
a : 534.0000, 2 -> 3
b : -961.0000, 2 -> 3
c : -38.0000, 2 -> 1
a : -580.0000, 3 -> 0
b : -343.0000, 3 -> 4
c : -136.0000, 3 -> 0
a : -997.0000, 4 -> 3
b : -468.0000, 4 -> 5
c : -789.0000, 4 -> 2
a : 280.0000, 5 -> 6
b : -665.0000, 5 -> 0
c : -554.0000, 5 -> 5
a : -724.0000, 6 -> 1
b : 450.0000, 6 -> 5
c : -3.0000, 6 -> 6
a : -92.0000, 0 -> 4
b : 362.0000, 1 -> 1
a : 383.0000, 2 -> 4
c : 965.0000, 3 -> 2
b : -75.0000, 4 -> 0
a : -287.0000, 5 -> 0
c : 441.0000, 6 -> 2
