a : -841.0000, 0 -> 7
b : 709.0000, 0 -> 4
a : -559.0000, 1 -> 7
b : 235.0000, 1 -> 1
a : 289.0000, 2 -> 4
b : -788.0000, 2 -> 6
a : 910.0000, 3 -> 4
b : -84.0000, 3 -> 3
a : 826.0000, 4 -> 5
b : 106.0000, 4 -> 0
a : 206.0000, 5 -> 1
b : 436.0000, 5 -> 7
a : 768.0000, 6 -> 3
b : 179.0000, 6 -> 1
a : -980.0000, 7 -> 0
b : 382.0000, 7 -> 1
a : -391.0000, 0 -> 4
b : -128.0000, 1 -> 4
b : 586.0000, 2 -> 5
a : 517.0000, 3 -> 0
b : -256.0000, 4 -> 6
a : -935.0000, 5 -> 2
a : -816.0000, 6 -> 5
b : 235.0000, 7 -> 4
