a : -342.0000, 0 -> 3
b : -190.0000, 0 -> 6
c : 626.0000, 0 -> 6
d : 886.0000, 0 -> 4
a : 688.0000, 1 -> 1
b : 586.0000, 1 -> 5
c : 240.0000, 1 -> 5
d : 655.0000, 1 -> 1
a : 536.0000, 2 -> 1
b : -671.0000, 2 -> 1
c : 648.0000, 2 -> 5
d : -193.0000, 2 -> 1
a : 927.0000, 3 -> 5
b : -5.0000, 3 -> 1
c : 768.0000, 3 -> 6
d : 454.0000, 3 -> 2
a : 525.0000, 4 -> 3
b : -516.0000, 4 -> 5
c : -671.0000, 4 -> 6
d : 869.0000, 4 -> 4
a : 63.0000, 5 -> 3
b : 411.0000, 5 -> 6
c : 398.0000, 5 -> 4
d : -610.0000, 5 -> 3
a : -533.0000, 6 -> 0
b : -398.0000, 6 -> 3
c : -351.0000, 6 -> 3
d : 653.0000, 6 -> 6
a : 415.0000, 0 -> 2
c : -189.0000, 0 -> 5
d : 189.0000, 1 -> 4
d : -537.0000, 1 -> 3
d : 11.0000, 2 -> 3
b : -83.0000, 2 -> 2
c : -897.0000, 3 -> 3
b : -432.0000, 3 -> 4
c : 371.0000, 4 -> 0
a : -127.0000, 4 -> 4
b : 716.0000, 5 -> 2
a : 294.0000, 5 -> 5
a : -305.0000, 6 -> 1
c : -493.0000, 6 -> 5
