a : 889.0000, 0 -> 5
b : 742.0000, 0 -> 0
c : 409.0000, 0 -> 6
a : 132.0000, 1 -> 3
b : -126.0000, 1 -> 1
c : 220.0000, 1 -> 1
a : 499.0000, 2 -> 4
b : 505.0000, 2 -> 2
c : -931.0000, 2 -> 3
a : -679.0000, 3 -> 6
b : -252.0000, 3 -> 4
c : 272.0000, 3 -> 0
a : 981.0000, 4 -> 5
b : 920.0000, 4 -> 6
c : -325.0000, 4 -> 3
a : -714.0000, 5 -> 4
b : -758.0000, 5 -> 0
c : -588.0000, 5 -> 0
a : 927.0000, 6 -> 2
b : -715.0000, 6 -> 1
c : 545.0000, 6 -> 5
c : -217.0000, 0 -> 5
b : 594.0000, 1 -> 0
b : 995.0000, 2 -> 3
a : -399.0000, 3 -> 4
c : 113.0000, 4 -> 2
b : 776.0000, 5 -> 3
b : -735.0000, 6 -> 6
