a : 394.0000, 0 -> 4
b : -476.0000, 0 -> 0
c : 190.0000, 0 -> 4
d : -988.0000, 0 -> 5
a : 954.0000, 1 -> 5
b : 577.0000, 1 -> 4
c : -130.0000, 1 -> 4
d : -440.0000, 1 -> 3
a : 141.0000, 2 -> 1
b : -558.0000, 2 -> 5
c : 628.0000, 2 -> 5
d : -811.0000, 2 -> 4
a : 598.0000, 3 -> 1
b : -610.0000, 3 -> 1
c : -546.0000, 3 -> 1
d : 691.0000, 3 -> 3
a : 124.0000, 4 -> 3
b : 29.0000, 4 -> 0
c : 973.0000, 4 -> 0
d : -935.0000, 4 -> 2
a : -556.0000, 5 -> 2
b : 93.0000, 5 -> 2
c : 380.0000, 5 -> 3
d : 588.0000, 5 -> 4
b : 49.0000, 0 -> 3
a : 975.0000, 0 -> 3
a : -383.0000, 1 -> 0
a : -281.0000, 1 -> 1
c : 205.0000, 2 -> 3
d : -122.0000, 2 -> 0
a : -813.0000, 3 -> 3
b : 527.0000, 3 -> 0
b : 793.0000, 4 -> 1
c : -660.0000, 4 -> 4
b : 797.0000, 5 -> 0
c : 689.0000, 5 -> 4
