a : 109.0000, 0 -> 5
b : 248.0000, 0 -> 0
c : 31.0000, 0 -> 1
d : 565.0000, 0 -> 2
a : -339.0000, 1 -> 3
b : 725.0000, 1 -> 0
c : -317.0000, 1 -> 2
d : 749.0000, 1 -> 0
a : -167.0000, 2 -> 4
b : -367.0000, 2 -> 2
c : -269.0000, 2 -> 5
d : 141.0000, 2 -> 2
a : 439.0000, 3 -> 0
b : -175.0000, 3 -> 2
c : -912.0000, 3 -> 3
d : 111.0000, 3 -> 0
a : 656.0000, 4 -> 4
b : 942.0000, 4 -> 4
c : 358.0000, 4 -> 3
d : -214.0000, 4 -> 0
a : 121.0000, 5 -> 5
b : -893.0000, 5 -> 1
c : 893.0000, 5 -> 3
d : 31.0000, 5 -> 5
d : 200.0000, 0 -> 3
d : 483.0000, 0 -> 0
a : -650.0000, 1 -> 2
a : 136.0000, 1 -> 4
b : -957.0000, 2 -> 5
b : 141.0000, 2 -> 4
b : -831.0000, 3 -> 0
d : -744.0000, 3 -> 4
a : 283.0000, 4 -> 3
a : -616.0000, 4 -> 5
a : 908.0000, 5 -> 1
c : -755.0000, 5 -> 1
