a : -430.0000, 0 -> 2
b : -850.0000, 0 -> 3
c : 568.0000, 0 -> 2
d : 394.0000, 0 -> 1
a : 792.0000, 1 -> 3
b : -532.0000, 1 -> 0
c : 815.0000, 1 -> 1
d : 361.0000, 1 -> 1
a : -730.0000, 2 -> 3
b : -47.0000, 2 -> 1
c : -117.0000, 2 -> 4
d : -905.0000, 2 -> 4
a : 320.0000, 3 -> 2
b : -803.0000, 3 -> 0
c : 662.0000, 3 -> 0
d : -235.0000, 3 -> 4
a : 237.0000, 4 -> 4
b : -377.0000, 4 -> 3
c : 260.0000, 4 -> 2
d : -333.0000, 4 -> 3
d : -78.0000, 0 -> 4
a : -842.0000, 0 -> 4
b : 236.0000, 1 -> 2
d : -843.0000, 1 -> 0
d : -914.0000, 2 -> 2
a : -117.0000, 2 -> 0
b : -748.0000, 3 -> 4
a : 736.0000, 3 -> 3
d : -478.0000, 4 -> 4
a : 996.0000, 4 -> 2
