a : 589.0000, 0 -> 1
b : 259.0000, 0 -> 4
c : 54.0000, 0 -> 0
a : -11.0000, 1 -> 3
b : 444.0000, 1 -> 3
c : 947.0000, 1 -> 0
a : -12.0000, 2 -> 5
b : 855.0000, 2 -> 4
c : 199.0000, 2 -> 6
a : -207.0000, 3 -> 5
b : 624.0000, 3 -> 2
c : -404.0000, 3 -> 5
a : -595.0000, 4 -> 3
b : 443.0000, 4 -> 0
c : -707.0000, 4 -> 5
a : -138.0000, 5 -> 1
b : 241.0000, 5 -> 1
c : 918.0000, 5 -> 2
a : -899.0000, 6 -> 5
b : 17.0000, 6 -> 0
c : -5.0000, 6 -> 2
a : 988.0000, 0 -> 5
b : -908.0000, 1 -> 2
b : -955.0000, 2 -> 5
c : -155.0000, 3 -> 6
c : 475.0000, 4 -> 4
a : 745.0000, 5 -> 0
c : -32.0000, 6 -> 5
