a : -858.0000, 0 -> 0
b : -992.0000, 0 -> 7
c : -362.0000, 0 -> 3
d : -193.0000, 0 -> 2
a : 367.0000, 1 -> 0
b : -735.0000, 1 -> 3
c : 847.0000, 1 -> 5
d : -925.0000, 1 -> 0
a : -940.0000, 2 -> 3
b : 562.0000, 2 -> 7
c : -728.0000, 2 -> 3
d : 773.0000, 2 -> 6
a : 226.0000, 3 -> 5
b : -624.0000, 3 -> 1
c : -274.0000, 3 -> 3
d : -288.0000, 3 -> 6
a : -382.0000, 4 -> 3
b : 535.0000, 4 -> 3
c : -431.0000, 4 -> 2
d : -139.0000, 4 -> 7
a : 352.0000, 5 -> 4
b : 922.0000, 5 -> 7
c : 222.0000, 5 -> 3
d : 515.0000, 5 -> 2
a : 179.0000, 6 -> 6
b : 337.0000, 6 -> 5
c : 574.0000, 6 -> 4
d : 827.0000, 6 -> 5
a : 360.0000, 7 -> 6
b : -254.0000, 7 -> 0
c : 188.0000, 7 -> 0
d : 568.0000, 7 -> 6
d : 512.0000, 0 -> 5
c : -410.0000, 0 -> 5
d : -303.0000, 1 -> 6
c : 427.0000, 1 -> 3
c : -355.0000, 2 -> 5
b : -689.0000, 2 -> 4
b : -427.0000, 3 -> 0
d : -114.0000, 3 -> 3
a : 898.0000, 4 -> 4
b : 123.0000, 4 -> 6
a : -134.0000, 5 -> 3
b : 255.0000, 5 -> 2
d : 754.0000, 6 -> 3
d : 49.0000, 6 -> 7
b : -313.0000, 7 -> 5
a : -766.0000, 7 -> 3
