a : -722.0000, 0 -> 1
b : 302.0000, 0 -> 0
c : -249.0000, 0 -> 5
d : -46.0000, 0 -> 3
a : -452.0000, 1 -> 6
b : -918.0000, 1 -> 5
c : -841.0000, 1 -> 6
d : 901.0000, 1 -> 2
a : -883.0000, 2 -> 6
b : -689.0000, 2 -> 0
c : -805.0000, 2 -> 0
d : 547.0000, 2 -> 5
a : 919.0000, 3 -> 6
b : 436.0000, 3 -> 3
c : -543.0000, 3 -> 0
d : -987.0000, 3 -> 4
a : -169.0000, 4 -> 0
b : 572.0000, 4 -> 6
c : 182.0000, 4 -> 2
d : -623.0000, 4 -> 2
a : -505.0000, 5 -> 0
b : -953.0000, 5 -> 2
c : -432.0000, 5 -> 4
d : -214.0000, 5 -> 2
a : 45.0000, 6 -> 5
b : -957.0000, 6 -> 5
c : 963.0000, 6 -> 6
d : 546.0000, 6 -> 1
c : -369.0000, 0 -> 2
d : 55.0000, 0 -> 5
a : -340.0000, 1 -> 0
a : 160.0000, 1 -> 1
d : -811.0000, 2 -> 1
b : 164.0000, 2 -> 5
a : 863.0000, 3 -> 4
d : -965.0000, 3 -> 6
b : -836.0000, 4 -> 1
b : 927.0000, 4 -> 4
c : -296.0000, 5 -> 0
d : 860.0000, 5 -> 4
a : -952.0000, 6 -> 3
d : -32.0000, 6 -> 6
