a : -504.0000, 0 -> 3
b : 946.0000, 0 -> 5
c : 223.0000, 0 -> 2
d : 505.0000, 0 -> 1
a : -988.0000, 1 -> 1
b : -696.0000, 1 -> 2
c : -485.0000, 1 -> 5
d : 100.0000, 1 -> 1
a : -372.0000, 2 -> 1
b : -795.0000, 2 -> 2
c : -716.0000, 2 -> 2
d : -636.0000, 2 -> 0
a : 661.0000, 3 -> 4
b : -858.0000, 3 -> 2
c : 499.0000, 3 -> 3
d : 860.0000, 3 -> 5
a : 652.0000, 4 -> 1
b : -540.0000, 4 -> 4
c : -379.0000, 4 -> 3
d : 869.0000, 4 -> 0
a : -323.0000, 5 -> 2
b : -244.0000, 5 -> 5
c : -923.0000, 5 -> 2
d : -547.0000, 5 -> 5
b : 849.0000, 0 -> 0
d : -334.0000, 0 -> 2
b : -289.0000, 1 -> 5
a : -439.0000, 1 -> 2
a : -890.0000, 2 -> 0
b : 317.0000, 2 -> 1
a : -480.0000, 3 -> 3
d : 959.0000, 3 -> 4
c : -85.0000, 4 -> 2
b : 944.0000, 4 -> 5
c : -190.0000, 5 -> 4
a : 443.0000, 5 -> 1
