a : 102.0000, 0 -> 3
b : 432.0000, 0 -> 0
c : -757.0000, 0 -> 6
a : 20.0000, 1 -> 1
b : -865.0000, 1 -> 6
c : 813.0000, 1 -> 6
a : -62.0000, 2 -> 1
b : 151.0000, 2 -> 7
c : -770.0000, 2 -> 6
a : -995.0000, 3 -> 1
b : -321.0000, 3 -> 5
c : -13.0000, 3 -> 2
a : -806.0000, 4 -> 3
b : -337.0000, 4 -> 1
c : 713.0000, 4 -> 2
a : -317.0000, 5 -> 3
b : -351.0000, 5 -> 1
c : 326.0000, 5 -> 5
a : -347.0000, 6 -> 7
b : 354.0000, 6 -> 7
c : -746.0000, 6 -> 6
a : 142.0000, 7 -> 2
b : 939.0000, 7 -> 2
c : 17.0000, 7 -> 0
b : 677.0000, 0 -> 4
a : -689.0000, 1 -> 7
b : -906.0000, 2 -> 1
c : -436.0000, 3 -> 3
b : 762.0000, 4 -> 5
b : -712.0000, 5 -> 5
a : -148.0000, 6 -> 3
b : -379.0000, 7 -> 7
