a : -312.0000, 0 -> 3
b : 812.0000, 0 -> 3
c : 774.0000, 0 -> 1
d : 628.0000, 0 -> 0
a : 487.0000, 1 -> 0
b : 196.0000, 1 -> 1
c : -655.0000, 1 -> 3
d : 649.0000, 1 -> 1
a : 126.0000, 2 -> 3
b : 628.0000, 2 -> 0
c : 312.0000, 2 -> 3
d : -748.0000, 2 -> 3
a : -733.0000, 3 -> 3
b : -282.0000, 3 -> 3
c : 217.0000, 3 -> 1
d : 355.0000, 3 -> 0
a : 907.0000, 0 -> 0
b : 427.0000, 0 -> 0
a : -990.0000, 1 -> 2
a : 943.0000, 1 -> 3
a : -982.0000, 2 -> 0
d : 95.0000, 2 -> 2
a : -856.0000, 3 -> 0
b : 343.0000, 3 -> 2
