a : -142.0000, 0 -> 3
b : 711.0000, 0 -> 3
c : 551.0000, 0 -> 0
a : 86.0000, 1 -> 0
b : -463.0000, 1 -> 0
c : -419.0000, 1 -> 4
a : -735.0000, 2 -> 5
b : -476.0000, 2 -> 5
c : -451.0000, 2 -> 4
a : 118.0000, 3 -> 0
b : 86.0000, 3 -> 0
c : -433.0000, 3 -> 7
a : -571.0000, 4 -> 0
b : -586.0000, 4 -> 3
c : -432.0000, 4 -> 4
a : 535.0000, 5 -> 2
b : -664.0000, 5 -> 4
c : 632.0000, 5 -> 5
a : -713.0000, 6 -> 1
b : 28.0000, 6 -> 4
c : 555.0000, 6 -> 7
a : -431.0000, 7 -> 1
b : 392.0000, 7 -> 5
c : 281.0000, 7 -> 4
b : -223.0000, 0 -> 4
a : 189.0000, 1 -> 2
a : -612.0000, 2 -> 7
c : -223.0000, 3 -> 6
a : 913.0000, 4 -> 7
a : -173.0000, 5 -> 3
c : -818.0000, 6 -> 3
c : 938.0000, 7 -> 6
