a : 891.0000, 0 -> 2
b : -651.0000, 0 -> 1
c : 180.0000, 0 -> 2
d : -124.0000, 0 -> 4
a : 112.0000, 1 -> 2
b : 540.0000, 1 -> 0
c : -288.0000, 1 -> 1
d : -267.0000, 1 -> 0
a : 826.0000, 2 -> 4
b : 312.0000, 2 -> 5
c : -863.0000, 2 -> 5
d : 924.0000, 2 -> 0
a : 440.0000, 3 -> 3
b : 20.0000, 3 -> 4
c : -810.0000, 3 -> 1
d : 667.0000, 3 -> 0
a : -600.0000, 4 -> 0
b : -699.0000, 4 -> 6
c : -915.0000, 4 -> 5
d : -821.0000, 4 -> 6
a : -607.0000, 5 -> 3
b : 239.0000, 5 -> 0
c : 933.0000, 5 -> 5
d : -303.0000, 5 -> 4
a : -930.0000, 6 -> 3
b : -561.0000, 6 -> 5
c : 167.0000, 6 -> 0
d : 820.0000, 6 -> 1
b : 982.0000, 0 -> 3
a : -925.0000, 0 -> 1
b : -918.0000, 1 -> 3
b : -277.0000, 1 -> 4
c : 472.0000, 2 -> 1
a : -823.0000, 2 -> 5
a : -181.0000, 3 -> 2
c : 801.0000, 3 -> 3
d : 580.0000, 4 -> 3
c : 598.0000, 4 -> 3
d : 192.0000, 5 -> 0
b : 457.0000, 5 -> 3
c : 99.0000, 6 -> 1
d : -834.0000, 6 -> 6
