a : -971.0000, 0 -> 6
b : -566.0000, 0 -> 7
c : 432.0000, 0 -> 5
d : -512.0000, 0 -> 7
a : 974.0000, 1 -> 3
b : -300.0000, 1 -> 7
c : 84.0000, 1 -> 5
d : -676.0000, 1 -> 2
a : 12.0000, 2 -> 6
b : 170.0000, 2 -> 5
c : -220.0000, 2 -> 5
d : 19.0000, 2 -> 4
a : -424.0000, 3 -> 0
b : 376.0000, 3 -> 6
c : -156.0000, 3 -> 0
d : -434.0000, 3 -> 6
a : 393.0000, 4 -> 4
b : -50.0000, 4 -> 6
c : -487.0000, 4 -> 2
d : 610.0000, 4 -> 2
a : -782.0000, 5 -> 6
b : -272.0000, 5 -> 3
c : 966.0000, 5 -> 2
d : 457.0000, 5 -> 2
a : -989.0000, 6 -> 1
b : -952.0000, 6 -> 6
c : 246.0000, 6 -> 3
d : -375.0000, 6 -> 2
a : -349.0000, 7 -> 2
b : -561.0000, 7 -> 0
c : -740.0000, 7 -> 0
d : 127.0000, 7 -> 4
c : 65.0000, 0 -> 0
d : 980.0000, 0 -> 4
a : 124.0000, 1 -> 5
d : -822.0000, 1 -> 6
c : -578.0000, 2 -> 6
a : 97.0000, 2 -> 1
a : -366.0000, 3 -> 3
d : 28.0000, 3 -> 4
b : 316.0000, 4 -> 2
a : -366.0000, 4 -> 7
c : 873.0000, 5 -> 1
c : -723.0000, 5 -> 7
c : 112.0000, 6 -> 1
c : 411.0000, 6 -> 5
b : -384.0000, 7 -> 1
d : 595.0000, 7 -> 7
