a : -907.0000, 0 -> 1
b : -650.0000, 0 -> 4
c : 105.0000, 0 -> 2
d : -138.0000, 0 -> 2
a : -201.0000, 1 -> 4
b : -359.0000, 1 -> 0
c : 89.0000, 1 -> 3
d : -78.0000, 1 -> 1
a : -777.0000, 2 -> 5
b : 461.0000, 2 -> 3
c : 464.0000, 2 -> 5
d : 915.0000, 2 -> 5
a : 465.0000, 3 -> 3
b : 665.0000, 3 -> 5
c : -498.0000, 3 -> 5
d : 127.0000, 3 -> 1
a : -204.0000, 4 -> 0
b : 723.0000, 4 -> 2
c : -639.0000, 4 -> 3
d : -104.0000, 4 -> 1
a : 205.0000, 5 -> 3
b : -533.0000, 5 -> 4
c : 681.0000, 5 -> 3
d : -254.0000, 5 -> 5
c : -581.0000, 0 -> 1
c : 744.0000, 0 -> 0
d : -170.0000, 1 -> 4
c : -384.0000, 1 -> 0
b : 915.0000, 2 -> 0
c : 466.0000, 2 -> 0
d : -76.0000, 3 -> 3
a : 151.0000, 3 -> 5
b : 136.0000, 4 -> 3
a : 390.0000, 4 -> 3
b : 135.0000, 5 -> 3
d : -869.0000, 5 -> 1
