a : -492.0000, 0 -> 4
b : -839.0000, 0 -> 2
c : 114.0000, 0 -> 5
d : 745.0000, 0 -> 3
a : 26.0000, 1 -> 2
b : -138.0000, 1 -> 5
c : -344.0000, 1 -> 5
d : 771.0000, 1 -> 5
a : -743.0000, 2 -> 2
b : 873.0000, 2 -> 2
c : -598.0000, 2 -> 3
d : -409.0000, 2 -> 2
a : -92.0000, 3 -> 3
b : 403.0000, 3 -> 3
c : 629.0000, 3 -> 1
d : 596.0000, 3 -> 2
a : -870.0000, 4 -> 4
b : -68.0000, 4 -> 1
c : -108.0000, 4 -> 4
d : -870.0000, 4 -> 1
a : 472.0000, 5 -> 3
b : 742.0000, 5 -> 3
c : 885.0000, 5 -> 1
d : 537.0000, 5 -> 3
a : -353.0000, 0 -> 3
c : 460.0000, 0 -> 3
b : -129.0000, 1 -> 1
c : -870.0000, 1 -> 0
c : 630.0000, 2 -> 1
c : -161.0000, 2 -> 0
c : -778.0000, 3 -> 3
b : 674.0000, 3 -> 2
a : -339.0000, 4 -> 5
c : -889.0000, 4 -> 1
c : -848.0000, 5 -> 5
c : 484.0000, 5 -> 3
