a : -860.0000, 0 -> 3
b : 486.0000, 0 -> 0
c : -761.0000, 0 -> 3
d : 334.0000, 0 -> 3
a : 338.0000, 1 -> 4
b : 657.0000, 1 -> 3
c : -877.0000, 1 -> 3
d : -74.0000, 1 -> 3
a : 699.0000, 2 -> 3
b : 130.0000, 2 -> 2
c : 217.0000, 2 -> 3
d : 852.0000, 2 -> 3
a : -967.0000, 3 -> 3
b : 223.0000, 3 -> 4
c : 984.0000, 3 -> 5
d : 926.0000, 3 -> 0
a : -351.0000, 4 -> 1
b : 73.0000, 4 -> 3
c : 882.0000, 4 -> 3
d : 378.0000, 4 -> 2
a : 74.0000, 5 -> 1
b : 196.0000, 5 -> 0
c : 141.0000, 5 -> 5
d : 273.0000, 5 -> 4
a : -747.0000, 0 -> 0
b : 11.0000, 0 -> 3
d : 778.0000, 1 -> 2
b : -700.0000, 1 -> 2
b : 340.0000, 2 -> 0
c : -236.0000, 2 -> 5
d : -740.0000, 3 -> 4
c : -213.0000, 3 -> 4
d : 989.0000, 4 -> 1
b : -739.0000, 4 -> 5
d : -7.0000, 5 -> 2
d : -259.0000, 5 -> 3
